id	latitude	longitude
38893	40.75659	-73.99867
38894	40.71282	-73.95742
38895	40.75655	-73.9969
38896	40.75505	-73.99811
38897	40.7561	-73.99855
38898	40.69277	-73.92133
38899	40.71285	-73.96124
38900	40.74027	-73.90146
38901	40.74022	-73.98003
38902	40.65901	-73.7356
38903	40.7616	-73.95052
38904	40.68911	-73.96297
38905	40.76552	-73.98498
38906	40.68238	-73.90641
38907	40.71972	-73.95705
38908	40.68325	-73.90637
38909	40.73293	-73.9946
38910	40.79895	-73.96128
38911	40.73998	-73.90113
38912	40.6821	-73.90694
38913	40.7409	-73.95506
38914	40.67559	-73.97633
38915	40.69043	-73.94288
38916	40.76726	-73.9901
38917	40.69453	-73.90667
38918	40.70809	-73.94913
38919	40.76243	-73.99901
38920	40.72124	-73.9801
38921	40.68561	-73.93085
38922	40.70827	-73.9425
38923	40.68625	-73.93053
38924	40.68625	-73.93286
38925	40.76547	-73.98521
38926	40.74652	-73.89154
38927	40.7413	-73.98145
38928	40.68757	-73.94428
38929	40.67441	-74.01278
38930	40.77566	-73.94747
38931	40.68561	-73.93289
38932	40.70026	-73.93582
38933	40.68744	-73.93088
38934	40.79118	-73.84766
38935	40.68567	-73.93123
38936	40.68589	-73.93057
38937	40.71423	-73.96234
38938	40.68616	-73.93136
38939	40.76341	-73.92535
38940	40.68692	-73.9307
38941	40.68639	-73.93069
38942	40.68726	-73.93289
38943	40.71079	-73.95192
38944	40.68737	-73.93132
38945	40.68607	-73.93235
38946	40.71383	-73.98867
38947	40.76006	-73.98589
38948	40.74588	-73.95377
38949	40.65074	-73.92945
38950	40.80155	-73.96498
38951	40.67904	-73.94837
38952	40.74772	-73.99146
38953	40.72877	-73.98249
38954	40.6843	-73.93836
38955	40.71218	-73.9363
38956	40.72662	-73.99423
38957	40.65343	-73.94914
38958	40.73697	-73.92478
38959	40.67249	-73.95564
38960	40.71357	-73.98553
38961	40.694	-73.94355
38962	40.59107	-74.07061
38963	40.83513	-73.91797
38964	40.69409	-73.79363
38965	40.69539	-73.92267
38966	40.74815	-73.98374
38967	40.84878	-73.93449
38968	40.72715	-73.9848
38969	40.71107	-73.99509
38970	40.70028	-73.90785
38971	40.82071	-73.95359
38972	40.72336	-73.98465
38973	40.7066	-73.94625
38974	40.74717	-73.87645
38975	40.74877	-73.99754
38976	40.80466	-73.95635
38977	40.69058	-73.91402
38978	40.76424	-73.98143
38979	40.70629	-73.95636
38980	40.64718	-73.94778
38981	40.7233	-73.99463
38982	40.76289	-73.98808
38983	40.69362	-73.90727
38984	40.75807	-73.91582
38985	40.82008	-73.94057
38986	40.72068	-73.99019
38987	40.80017	-73.96882
38988	40.71228	-73.93782
38989	40.70601	-73.95424
38990	40.76326	-73.99018
38991	40.7198	-73.95741
38992	40.65152	-73.95271
38993	40.82012	-73.9515
38994	40.68611	-73.92428
38995	40.66184	-73.9495
38996	40.63912	-73.92827
38997	40.85245	-73.93273
38998	40.76287	-73.98073
38999	40.70029	-73.91188
39000	40.72594	-73.94852
39001	40.6963	-73.89965
39002	40.70073	-73.94037
39003	40.74294	-73.99795
39004	40.76626	-73.91422
39005	40.7203	-73.99548
39006	40.82625	-73.94859
39007	40.82375	-73.94381
39008	40.70086	-73.9403
39009	40.64823	-73.9625
39010	40.73662	-73.92372
39011	40.63832	-73.94908
39012	40.71163	-73.84319
39013	40.63296	-73.94894
39014	40.76184	-73.91443
39015	40.70424	-73.92682
39016	40.76708	-73.94607
39017	40.80242	-73.95372
39018	40.69088	-73.91556
39019	40.75938	-73.88158
39020	40.66571	-73.95191
39021	40.7589	-73.99165
39022	40.78695	-73.94218
39023	40.68269	-73.92749
39024	40.73983	-73.92175
39025	40.69076	-73.91296
39026	40.70392	-73.94885
39027	40.68622	-73.92639
39028	40.68417	-73.98498
39029	40.69056	-73.91596
39030	40.71191	-73.95568
39031	40.74769	-73.93938
39032	40.68535	-73.96736
39033	40.74436	-73.97321
39034	40.7177	-73.96346
39035	40.78549	-73.97535
39036	40.68139	-73.92157
39037	40.73932	-73.97997
39038	40.75054	-73.98386
39039	40.63895	-73.96619
39040	40.72579	-73.98344
39041	40.71802	-74.01038
39042	40.70711	-73.90713
39043	40.78191	-73.95292
39044	40.69811	-73.91176
39045	40.75198	-73.9707
39046	40.70922	-73.94255
39047	40.72333	-73.97934
39048	40.79283	-73.975
39049	40.75166	-73.90108
39050	40.81281	-73.94475
39051	40.76516	-73.9819
39052	40.77008	-73.92
39053	40.65441	-73.91995
39054	40.76557	-73.98384
39055	40.81275	-73.93461
39056	40.72531	-73.97973
39057	40.71723	-73.94965
39058	40.68763	-73.95683
39059	40.7161	-73.95427
39060	40.67396	-73.87905
39061	40.77604	-73.94524
39062	40.71269	-73.9495
39063	40.84215	-73.94266
39064	40.72646	-73.98686
39065	40.66894	-73.85369
39066	40.70077	-73.91724
39067	40.68992	-73.92594
39068	40.75806	-73.98934
39069	40.7434	-73.89908
39070	40.67902	-73.96042
39071	40.69027	-73.97173
39072	40.6782	-73.945
39073	40.83644	-73.94231
39074	40.76002	-73.98708
39075	40.63866	-74.01746
39076	40.76677	-73.92408
39077	40.70662	-73.95289
39078	40.76721	-73.92633
39079	40.75611	-73.99386
39080	40.76703	-73.95957
39081	40.85502	-73.92763
39082	40.68462	-73.94056
39083	40.71459	-74.00933
39084	40.76756	-73.96856
39085	40.80861	-73.95451
39086	40.86565	-73.92486
39087	40.6907	-73.91157
39088	40.70552	-73.92947
39089	40.85025	-73.94105
39090	40.72863	-73.97994
39091	40.70468	-73.92443
39092	40.73578	-73.88049
39093	40.63835	-73.94402
39094	40.82089	-73.94791
39095	40.82674	-73.91935
39096	40.67817	-73.94691
39097	40.77203	-73.95988
39098	40.72664	-73.98661
39099	40.67625	-73.97038
39100	40.85127	-73.92985
39101	40.71422	-73.98808
39102	40.71787	-73.9964
39103	40.685	-73.97275
39104	40.68486	-73.99358
39105	40.81981	-73.94326
39106	40.76411	-73.99019
39107	40.85398	-73.86451
39108	40.66147	-73.9415
39109	40.73963	-73.98002
39110	40.67128	-73.91604
39111	40.74726	-73.99029
39112	40.58527	-73.95741
39113	40.77469	-73.95067
39114	40.76949	-73.89222
39115	40.72696	-73.99501
39116	40.69468	-73.93304
39117	40.73378	-73.95569
39118	40.72165	-73.98693
39119	40.70755	-73.94892
39120	40.71025	-73.96921
39121	40.71058	-73.93912
39122	40.70383	-73.91171
39123	40.72132	-73.95463
39124	40.77606	-73.92804
39125	40.81785	-73.93989
39126	40.83658	-73.94088
39127	40.80152	-73.96673
39128	40.7503	-73.97747
39129	40.68162	-73.90593
39130	40.76981	-73.95365
39131	40.67775	-74.00131
39132	40.75622	-73.99683
39133	40.67441	-73.95235
39134	40.74449	-73.83476
39135	40.81068	-73.9582
39136	40.673	-73.97721
39137	40.80368	-73.96662
39138	40.7048	-73.83384
39139	40.69202	-73.95456
39140	40.66871	-73.99038
39141	40.76887	-73.8741
39142	40.72007	-73.99695
39143	40.68294	-73.95451
39144	40.72006	-73.94593
39145	40.7249	-73.98174
39146	40.82576	-73.94454
39147	40.68947	-73.95269
39148	40.69492	-73.94958
39149	40.68667	-73.9154
39150	40.69177	-73.9135
39151	40.68414	-73.95976
39152	40.57863	-73.98455
39153	40.70898	-73.95391
39154	40.72109	-73.95403
39155	40.76399	-73.97718
39156	40.70807	-73.95604
39157	40.72301	-73.98347
39158	40.72046	-74.00151
39159	40.694	-73.93354
39160	40.69632	-73.92908
39161	40.72367	-73.98244
39162	40.68548	-73.95679
39163	40.789	-73.94798
39164	40.79617	-73.946
39165	40.68612	-73.95806
39166	40.74551	-73.98744
39167	40.71954	-73.9461
39168	40.68736	-73.95777
39169	40.6857	-73.95781
39170	40.68549	-73.9573
39171	40.73009	-73.98884
39172	40.73888	-73.99782
39173	40.68737	-73.95798
39174	40.71673	-73.94948
39175	40.5864	-73.9432
39176	40.71901	-73.96303
39177	40.68879	-73.9534
39178	40.68548	-73.93145
39179	40.68606	-73.95752
39180	40.69064	-73.76009
39181	40.62071	-73.99912
39182	40.72066	-73.95726
39183	40.66356	-73.99368
39184	40.68723	-73.95742
39185	40.72161	-73.96327
39186	40.75038	-73.94069
39187	40.72149	-73.98918
39188	40.75051	-73.98625
39189	40.7419	-73.90236
39190	40.74005	-74.00525
39191	40.71362	-73.95714
39192	40.64487	-73.94711
39193	40.75569	-73.99111
39194	40.74511	-73.99468
39195	40.70279	-73.91347
39196	40.76389	-73.82349
39197	40.65861	-73.73672
39198	40.71713	-73.9622
39199	40.72365	-73.98643
39200	40.6871	-73.95735
39201	40.77394	-73.98955
39202	40.70732	-73.91491
39203	40.67315	-73.9288
39204	40.68079	-73.94719
39205	40.76226	-73.82459
39206	40.71381	-73.96016
39207	40.77648	-73.97895
39208	40.68709	-73.95801
39209	40.67646	-73.94333
39210	40.68598	-73.95735
39211	40.75833	-73.9919
39212	40.80002	-73.9671
39213	40.69262	-73.91198
39214	40.66682	-73.87351
39215	40.81254	-73.94199
39216	40.68422	-73.92314
39217	40.67199	-73.88253
39218	40.72176	-73.98825
39219	40.68554	-73.96651
39220	40.72189	-73.99133
39221	40.72183	-73.99903
39222	40.74322	-73.99547
39223	40.66015	-73.94251
39224	40.64637	-73.97593
39225	40.68346	-73.90568
39226	40.64743	-73.94356
39227	40.7205	-73.94717
39228	40.74374	-73.97998
39229	40.72386	-73.9506
39230	40.6737	-73.91608
39231	40.79179	-73.93524
39232	40.75426	-73.96524
39233	40.69353	-73.94375
39234	40.65051	-73.94969
39235	40.76991	-73.95327
39236	40.6874	-73.95279
39237	40.67156	-73.74383
39238	40.82769	-73.94758
39239	40.70165	-73.92056
39240	40.7286	-73.97952
39241	40.71716	-73.95183
39242	40.79519	-73.94543
39243	40.81315	-73.9511
39244	40.67204	-74.00792
39245	40.70929	-73.94719
39246	40.67179	-73.95363
39247	40.76239	-73.99119
39248	40.70048	-73.91201
39249	40.7439	-73.83261
39250	40.66745	-73.89217
39251	40.70855	-73.95072
39252	40.74315	-73.98222
39253	40.66019	-73.9413
39254	40.82428	-73.94854
39255	40.82565	-73.94815
39256	40.84289	-73.88773
39257	40.66065	-73.94116
39258	40.71051	-73.96564
39259	40.71101	-73.96439
39260	40.74548	-73.8341
39261	40.66055	-73.94242
39262	40.74444	-73.83281
39263	40.76475	-73.98662
39264	40.71217	-73.99483
39265	40.76718	-73.95715
39266	40.76323	-73.98893
39267	40.71997	-73.98491
39268	40.78484	-73.97862
39269	40.76698	-73.97988
39270	40.82507	-73.8204
39271	40.73501	-73.87989
39272	40.5998	-73.75586
39273	40.82314	-73.94505
39274	40.75554	-73.96533
39275	40.70372	-73.98545
39276	40.73945	-73.97934
39277	40.75501	-73.96594
39278	40.73571	-73.91837
39279	40.75609	-73.96684
39280	40.71894	-73.96187
39281	40.70138	-73.92365
39282	40.7086	-74.01376
39283	40.75916	-73.96023
39284	40.76021	-73.96075
39285	40.76157	-73.99358
39286	40.73506	-73.954
39287	40.70971	-73.94804
39288	40.73704	-74.00501
39289	40.83175	-73.94692
39290	40.70839	-73.9547
39291	40.68425	-73.92214
39292	40.67616	-73.9404
39293	40.67193	-73.97334
39294	40.76348	-73.99391
39295	40.72681	-73.95359
39296	40.6609	-73.9412
39297	40.73079	-73.98117
39298	40.69423	-73.99728
39299	40.72182	-73.99567
39300	40.73289	-73.955
39301	40.71064	-73.9614
39302	40.71251	-73.96062
39303	40.70127	-73.91235
39304	40.76011	-73.99087
39305	40.67471	-73.9616
39306	40.75234	-73.98591
39307	40.75641	-73.9971
39308	40.67013	-73.95375
39309	40.82398	-73.93815
39310	40.76117	-73.96019
39311	40.69227	-73.91724
39312	40.77082	-73.87469
39313	40.7416	-73.99782
39314	40.75608	-73.99606
39315	40.72859	-73.80899
39316	40.77857	-73.84408
39317	40.756	-73.99804
39318	40.73578	-73.95369
39319	40.63628	-73.9697
39320	40.76435	-73.98197
39321	40.7189	-73.98263
39322	40.72942	-73.86551
39323	40.71114	-73.99977
39324	40.79852	-73.93769
39325	40.74055	-73.88076
39326	40.67685	-73.94405
39327	40.70874	-73.95873
39328	40.72608	-74.00022
39329	40.67409	-73.97546
39330	40.6751	-73.91035
39331	40.77778	-73.94893
39332	40.68225	-73.90721
39333	40.72446	-73.99966
39334	40.76333	-73.98917
39335	40.749	-73.94161
39336	40.70202	-73.94352
39337	40.70792	-73.89546
39338	40.70134	-73.92111
39339	40.68006	-73.94711
39340	40.68736	-73.9564
39341	40.68845	-73.85423
39342	40.85962	-73.92971
39343	40.70973	-73.95811
39344	40.74188	-73.90146
39345	40.71673	-73.96428
39346	40.7751	-73.95294
39347	40.6998	-73.89351
39348	40.65679	-73.91631
39349	40.72402	-73.94949
39350	40.77383	-73.90558
39351	40.7126	-73.99376
39352	40.71486	-73.96125
39353	40.80822	-73.94051
39354	40.66902	-73.99188
39355	40.80847	-73.94044
39356	40.80701	-73.94041
39357	40.6775	-73.9634
39358	40.68878	-73.96495
39359	40.77108	-73.91378
39360	40.6881	-73.95356
39361	40.72185	-73.98237
39362	40.82495	-73.94023
39363	40.72434	-73.98208
39364	40.77315	-73.9075
39365	40.79819	-73.94294
39366	40.83477	-73.94293
39367	40.61843	-73.95626
39368	40.71643	-73.96443
39369	40.81216	-73.94411
39370	40.81234	-73.94512
39371	40.74836	-73.98921
39372	40.74832	-73.98915
39373	40.75106	-73.97485
39374	40.6844	-73.91878
39375	40.77888	-73.97967
39376	40.70509	-73.92988
39377	40.78791	-73.97404
39378	40.69793	-73.93141
39379	40.68269	-73.98585
39380	40.73383	-73.87346
39381	40.85055	-73.90189
39382	40.5987	-73.96031
39383	40.70977	-73.94193
39384	40.68643	-73.97873
39385	40.7256	-73.98478
39386	40.69979	-73.93158
39387	40.76564	-73.94528
39388	40.76167	-73.91346
39389	40.68521	-73.96716
39390	40.67548	-73.93992
39391	40.74942	-73.91491
39392	40.76908	-73.90873
39393	40.70161	-73.93326
39394	40.70418	-74.01695
39395	40.68983	-73.96553
39396	40.73668	-73.92427
39397	40.80003	-73.96123
39398	40.72246	-73.99549
39399	40.73989	-73.97984
39400	40.73153	-74.00469
39401	40.7198	-73.95489
39402	40.74863	-73.9488
39403	40.66708	-73.92968
39404	40.76191	-73.99771
39405	40.62815	-73.92898
39406	40.73433	-74.00301
39407	40.73756	-73.92329
39408	40.76671	-73.92278
39409	40.76654	-73.92382
39410	40.74002	-73.97914
39411	40.74925	-73.91332
39412	40.74056	-73.9791
39413	40.74134	-73.98101
39414	40.73473	-73.95229
39415	40.75382	-73.87508
39416	40.70822	-74.00885
39417	40.66358	-73.98997
39418	40.77995	-73.96056
39419	40.63442	-74.00433
39420	40.68361	-73.91372
39421	40.75634	-73.96519
39422	40.76719	-73.95253
39423	40.67506	-73.94648
39424	40.8114	-73.9431
39425	40.8241	-73.94682
39426	40.7124	-73.99054
39427	40.76808	-73.93359
39428	40.6832	-73.9891
39429	40.73448	-73.95716
39430	40.66519	-73.97793
39431	40.67935	-73.90838
39432	40.66207	-73.99147
39433	40.71456	-73.98717
39434	40.67999	-73.90701
39435	40.68045	-73.9064
39436	40.70563	-74.00835
39437	40.6472	-73.94348
39438	40.7773	-73.97736
39439	40.81612	-73.94216
39440	40.71715	-73.94152
39441	40.74929	-73.9812
39442	40.66869	-73.98665
39443	40.67551	-73.94047
39444	40.69752	-73.92069
39445	40.79167	-73.97864
39446	40.75816	-73.97004
39447	40.68373	-73.95161
39448	40.69564	-73.97287
39449	40.74766	-73.88598
39450	40.74209	-73.92592
39451	40.71513	-73.94444
39452	40.68543	-73.95014
39453	40.7654	-73.98202
39454	40.72348	-73.75269
39455	40.76579	-73.98049
39456	40.67371	-73.9769
39457	40.75584	-73.99574
39458	40.72583	-73.97528
39459	40.57115	-73.99408
39460	40.64499	-73.97043
39461	40.68578	-73.94933
39462	40.71387	-73.99414
39463	40.64098	-74.01061
39464	40.68581	-73.95189
39465	40.68061	-73.91693
39466	40.77221	-73.95528
39467	40.71997	-73.81222
39468	40.7114	-73.99354
39469	40.69251	-73.91246
39470	40.76209	-73.94854
39471	40.72199	-74.00444
39472	40.65291	-73.73458
39473	40.74491	-73.90824
39474	40.73103	-74.00197
39475	40.84658	-73.93979
39476	40.75994	-73.96473
39477	40.75585	-73.96502
39478	40.6907	-73.95004
39479	40.76394	-73.98154
39480	40.68341	-73.94608
39481	40.74336	-73.89438
39482	40.62183	-73.92111
39483	40.69638	-73.97507
39484	40.72217	-73.98139
39485	40.72138	-73.98084
39486	40.72213	-73.98122
39487	40.69716	-73.97384
39488	40.78305	-73.94532
39489	40.78909	-73.94153
39490	40.66062	-73.94298
39491	40.70819	-73.94945
39492	40.74986	-73.98709
39493	40.73289	-73.95203
39494	40.7493	-73.98119
39495	40.69691	-73.97376
39496	40.6969	-73.97566
39497	40.73058	-73.86963
39498	40.69629	-73.97447
39499	40.74841	-73.98768
39500	40.69879	-73.92936
39501	40.69758	-73.97432
39502	40.82224	-73.95402
39503	40.76448	-73.98632
39504	40.70891	-73.94268
39505	40.68883	-73.9525
39506	40.70891	-73.94047
39507	40.70555	-73.82138
39508	40.76501	-73.92502
39509	40.67267	-73.95786
39510	40.6224	-74.02428
39511	40.69214	-73.99444
39512	40.74566	-73.99673
39513	40.68012	-73.94837
39514	40.72963	-73.98662
39515	40.70427	-74.01533
39516	40.68527	-73.9657
39517	40.70035	-73.92323
39518	40.80442	-73.94756
39519	40.83024	-73.94715
39520	40.73489	-73.88048
39521	40.72168	-73.98686
39522	40.72297	-73.9852
39523	40.7942	-73.94091
39524	40.67939	-73.91825
39525	40.83701	-73.94577
39526	40.70766	-73.94789
39527	40.78176	-73.945
39528	40.7058	-74.01559
39529	40.77677	-73.93521
39530	40.7385	-74.00014
39531	40.68963	-73.95138
39532	40.64915	-73.95147
39533	40.62941	-73.9425
39534	40.68146	-73.82286
39535	40.76174	-73.96066
39536	40.74435	-73.99535
39537	40.70359	-73.74859
39538	40.77515	-73.95173
39539	40.77861	-73.94628
39540	40.77423	-73.96561
39541	40.70923	-73.9448
39542	40.75616	-73.91657
39543	40.75568	-73.99661
39544	40.78168	-73.98099
39545	40.72129	-74.0019
39546	40.71981	-73.98895
39547	40.71398	-73.81834
39548	40.84245	-73.93886
39549	40.67907	-73.9498
39550	40.67606	-73.9155
39551	40.65872	-73.90951
39552	40.73637	-73.9371
39553	40.82591	-73.95144
39554	40.75782	-73.8844
39555	40.6923	-73.98298
39556	40.68577	-73.85984
39557	40.76707	-73.98591
39558	40.74878	-73.8799
39559	40.75651	-73.9976
39560	40.75317	-73.94015
39561	40.65716	-73.9755
39562	40.74461	-73.87334
39563	40.68964	-73.9508
39564	40.73324	-73.95101
39565	40.72728	-73.98256
39566	40.77824	-73.98255
39567	40.74031	-73.89213
39568	40.73889	-73.89706
39569	40.78012	-73.98279
39570	40.75491	-73.9152
39571	40.75169	-73.97162
39572	40.80629	-73.95478
39573	40.75158	-73.97151
39574	40.76036	-73.99676
39575	40.75934	-73.99563
39576	40.75874	-73.99605
39577	40.81568	-73.93442
39578	40.70351	-73.90212
39579	40.82621	-73.94125
39580	40.80269	-73.96459
39581	40.75467	-73.99657
39582	40.74774	-73.939
39583	40.80236	-73.96604
39584	40.7173	-73.96159
39585	40.76049	-73.99782
39586	40.725	-73.98236
39587	40.68246	-73.9643
39588	40.78013	-73.96031
39589	40.74692	-73.97548
39590	40.69301	-73.97128
39591	40.66146	-73.98371
39592	40.7541	-73.97056
39593	40.75506	-73.99715
39594	40.6874	-73.97973
39595	40.7054	-73.94239
39596	40.77651	-73.91281
39597	40.70841	-73.95048
39598	40.76291	-73.99179
39599	40.73306	-73.84904
39600	40.83109	-73.94714
39601	40.74719	-73.97478
39602	40.76156	-73.99006
39603	40.73284	-73.97635
39604	40.66027	-73.95376
39605	40.68191	-73.95812
39606	40.75647	-73.89964
39607	40.76909	-73.95479
39608	40.74312	-73.98447
39609	40.77611	-73.90818
39610	40.76225	-73.99106
39611	40.7579	-73.95256
39612	40.70709	-73.9506
39613	40.7258	-73.94426
39614	40.81518	-73.82708
39615	40.76436	-73.98779
39616	40.74946	-73.99614
39617	40.68462	-73.95429
39618	40.71158	-73.96162
39619	40.67683	-73.94702
39620	40.63168	-73.90895
39621	40.74751	-73.93744
39622	40.75549	-73.87731
39623	40.74488	-73.97389
39624	40.83311	-73.9116
39625	40.7077	-73.93855
39626	40.80672	-73.96547
39627	40.69534	-73.93338
39628	40.66292	-73.76711
39629	40.75796	-73.91347
39630	40.71847	-73.94509
39631	40.72223	-73.84647
39632	40.64762	-74.08682
39633	40.74906	-73.9385
39634	40.74175	-73.98135
39635	40.82263	-73.9547
39636	40.69066	-73.95922
39637	40.76238	-73.99259
39638	40.63659	-73.94734
39639	40.76495	-73.92529
39640	40.76588	-73.95834
39641	40.74248	-73.98434
39642	40.67119	-73.93468
39643	40.67188	-73.95049
39644	40.76499	-73.95831
39645	40.68149	-73.91459
39646	40.76547	-73.99032
39647	40.71843	-73.81266
39648	40.68094	-73.9086
39649	40.779	-73.95298
39650	40.62611	-74.02213
39651	40.6465	-74.01454
39652	40.73245	-74.00328
39653	40.70612	-74.01585
39654	40.69545	-73.86084
39655	40.81573	-73.94036
39656	40.58957	-74.07666
39657	40.71792	-73.94172
39658	40.7242	-73.95126
39659	40.80511	-73.96572
39660	40.68295	-73.93942
39661	40.70069	-73.9384
39662	40.6999	-73.94406
39663	40.71074	-74.00627
39664	40.75805	-73.99292
39665	40.73787	-73.95281
39666	40.69738	-73.97396
39667	40.71955	-73.9861
39668	40.79272	-73.97069
39669	40.74657	-73.98685
39670	40.71792	-73.95312
39671	40.69629	-73.97397
39672	40.74293	-73.99922
39673	40.68887	-73.9829
39674	40.8455	-73.93987
39675	40.69295	-73.93685
39676	40.69358	-73.93854
39677	40.6917	-73.93842
39678	40.68426	-73.87461
39679	40.73879	-73.98135
39680	40.76132	-73.99443
39681	40.64115	-73.92837
39682	40.745	-73.85927
39683	40.67801	-73.97951
39684	40.70279	-73.82576
39685	40.74103	-73.97451
39686	40.66284	-73.76962
39687	40.85573	-73.93987
39688	40.82384	-73.94776
39689	40.67428	-73.91986
39690	40.72574	-73.93785
39691	40.70947	-74.01329
39692	40.71898	-73.98347
39693	40.7413	-74.00429
39694	40.67405	-73.95264
39695	40.76804	-73.92161
39696	40.80602	-73.95508
39697	40.71408	-73.95501
39698	40.69018	-73.93118
39699	40.74827	-73.94557
39700	40.72223	-73.90264
39701	40.82166	-73.94635
39702	40.80449	-73.96426
39703	40.68124	-73.90797
39704	40.71763	-73.95334
39705	40.71528	-73.95033
39706	40.80239	-73.9425
39707	40.72554	-73.94781
39708	40.7037	-73.92659
39709	40.72747	-73.98409
39710	40.72219	-73.73605
39711	40.7271	-74.00286
39712	40.62113	-74.03037
39713	40.72324	-73.9769
39714	40.76428	-73.98988
39715	40.79611	-73.94906
39716	40.77382	-73.9535
39717	40.71942	-73.95993
39718	40.68789	-73.75117
39719	40.68056	-73.97251
39720	40.75718	-73.99807
39721	40.70885	-73.96767
39722	40.78415	-73.95248
39723	40.70959	-73.94652
39724	40.74531	-73.99098
39725	40.76568	-73.9876
39726	40.76927	-73.98477
39727	40.67452	-73.96618
39728	40.7328	-74.00468
39729	40.66182	-73.99805
39730	40.76574	-73.9583
39731	40.77199	-73.94929
39732	40.75974	-73.83399
39733	40.74981	-73.98585
39734	40.7131	-73.95044
39735	40.68984	-73.95864
39736	40.76421	-73.97977
39737	40.7564	-73.97242
39738	40.66856	-73.93937
39739	40.74194	-73.91787
39740	40.70559	-74.00669
39741	40.79469	-73.94351
39742	40.80146	-73.96076
39743	40.72886	-73.99139
39744	40.73132	-73.95036
39745	40.73095	-73.95131
39746	40.6952	-73.94412
39747	40.6685	-73.95364
39748	40.72628	-74.00236
39749	40.76381	-73.93477
39750	40.58847	-73.79102
39751	40.72375	-73.98188
39752	40.81963	-73.93879
39753	40.76011	-73.97051
39754	40.76284	-73.96507
39755	40.74733	-73.98447
39756	40.72725	-74.00288
39757	40.84145	-73.91027
39758	40.76326	-73.98582
39759	40.69913	-73.90831
39760	40.70018	-73.91573
39761	40.71581	-73.99056
39762	40.7243	-73.98255
39763	40.65463	-73.97536
39764	40.76194	-73.99122
39765	40.73693	-74.0023
39766	40.82206	-73.93799
39767	40.79977	-73.96198
39768	40.69406	-73.93321
39769	40.74792	-73.97614
39770	40.74771	-73.97528
39771	40.74845	-73.97446
39772	40.76188	-73.99616
39773	40.76037	-73.99744
39774	40.74884	-73.97589
39775	40.76079	-73.99807
39776	40.74896	-73.97472
39777	40.74737	-73.9742
39778	40.74846	-73.97448
39779	40.74871	-73.97446
39780	40.74846	-73.97611
39781	40.74909	-73.97585
39782	40.74845	-73.97458
39783	40.74096	-73.87937
39784	40.6805	-73.97376
39785	40.65928	-73.95431
39786	40.63379	-73.96246
39787	40.79737	-73.96217
39788	40.7194	-73.96374
39789	40.81325	-73.96122
39790	40.76702	-73.90945
39791	40.68908	-73.97309
39792	40.77349	-73.95658
39793	40.71943	-73.99712
39794	40.68873	-73.96133
39795	40.71004	-73.96781
39796	40.7506	-73.98882
39797	40.76358	-73.94761
39798	40.70379	-73.94329
39799	40.76732	-73.98482
39800	40.81389	-73.88914
39801	40.6065	-73.99917
39802	40.82211	-73.93887
39803	40.7656	-73.98822
39804	40.75914	-73.9798
39805	40.84047	-73.87127
39806	40.63987	-73.99578
39807	40.71909	-73.99343
39808	40.87701	-73.86282
39809	40.72712	-73.97803
39810	40.85222	-73.89277
39811	40.70482	-73.90342
39812	40.70487	-73.90354
39813	40.68353	-73.93566
39814	40.76042	-73.97504
39815	40.68214	-73.92159
39816	40.6919	-73.90626
39817	40.74484	-73.98355
39818	40.68358	-73.91775
39819	40.69101	-73.9066
39820	40.68805	-73.92599
39821	40.69102	-73.90525
39822	40.69028	-73.90563
39823	40.69096	-73.90528
39824	40.7289	-73.98091
39825	40.7189	-73.98599
39826	40.71966	-73.98184
39827	40.76389	-73.98671
39828	40.76551	-73.92904
39829	40.77522	-73.93014
39830	40.69266	-73.96046
39831	40.76837	-73.92007
39832	40.68087	-73.97871
39833	40.72604	-73.99342
39834	40.75605	-73.99711
39835	40.80798	-73.95544
39836	40.70721	-73.93843
39837	40.71332	-73.95591
39838	40.72699	-73.99933
39839	40.72103	-73.9804
39840	40.63818	-74.01918
39841	40.69951	-73.91352
39842	40.77608	-73.94665
39843	40.70786	-73.95022
39844	40.78228	-73.94715
39845	40.84457	-73.94065
39846	40.70706	-74.00991
39847	40.63448	-74.07837
39848	40.76481	-73.98724
39849	40.76333	-73.98806
39850	40.75878	-73.99011
39851	40.76546	-73.98712
39852	40.77581	-73.95072
39853	40.66316	-73.95442
39854	40.69007	-73.94326
39855	40.7033	-73.93583
39856	40.86437	-73.86047
39857	40.81399	-73.95229
39858	40.65114	-73.96333
39859	40.72918	-73.98154
39860	40.69078	-73.90504
39861	40.75393	-73.96646
39862	40.6915	-73.90623
39863	40.69241	-73.90692
39864	40.69213	-73.90548
39865	40.76356	-73.98956
39866	40.6905	-73.90622
39867	40.80709	-73.95363
39868	40.69114	-73.91158
39869	40.76111	-73.99461
39870	40.76607	-73.96165
39871	40.70917	-73.9658
39872	40.72288	-73.98344
39873	40.66744	-73.99254
39874	40.71324	-73.99881
39875	40.78724	-73.9494
39876	40.66736	-73.83457
39877	40.71733	-73.96145
39878	40.67005	-73.93276
39879	40.63284	-74.02272
39880	40.6499	-73.91499
39881	40.67888	-73.97077
39882	40.73344	-73.95653
39883	40.7455	-73.89103
39884	40.6001	-73.94974
39885	40.7274	-74.0026
39886	40.69747	-73.94498
39887	40.65924	-73.99685
39888	40.65554	-73.97932
39889	40.79745	-73.93834
39890	40.74288	-73.89488
39891	40.73399	-73.87351
39892	40.7608	-73.97391
